iso3,year,mu,sigma,n,N_s,N_r,cj_ratio,real_gdp,inflation,unemployment,population,intrest,market_cap,elec_dem,lib_dem
AUT,2017,0.00104142145200952,0.00794875045351353,245,111,134,0.828358208955224,359049,114.505599975586,5.92500019073486,8.8149995803833,-0.620000004768372,150645990000,0.853,0.785
AUT,2018,-0.000903770601759853,0.0103437059721046,243,124,119,1.04201680672269,367757,116.935821533203,5.22499990463257,8.88500022888184,-0.620000004768372,116802000000,0.857,0.784
AUT,2019,0.000608146906599544,0.0087650637595882,245,123,122,1.00819672131148,373091,118.684097290039,4.80800008773804,8.85900020599365,-0.620000004768372,133098220000,0.863,0.796
AUT,2020,-0.000539336058906845,0.0237109523045212,253,138,115,1.2,348344,120.334686279297,5.47499990463257,8.90100002288818,-0.620000004768372,132083250000,0.86,0.789
AUT,2021,0.00129264805065385,0.00989030363129895,254,131,123,1.0650406504065,363106,123.6513671875,6.16699981689453,8.93200016021729,-0.620000004768372,162888880000,0.852,0.783
AUT,2022,-0.000827697342815696,0.0168613286854918,255,126,129,0.976744186046512,380559,134.303466796875,4.73299980163574,8.97799968719482,1.55741930007935,123048000000,0.838,0.762
AUT,2023,0.000370587533654583,0.0101330147064273,254,125,129,0.968992248062015,377541,144.657958984375,5.09999990463257,9.10499954223633,3.88000011444092,,0.846,0.777
AUT,2024,0.0002530591849566,0.00759356896913055,254,118,136,0.867647058823529,375323,149.060134887695,5.59700012207031,9.13300037384033,3.8125,,0.839,0.762
BEL,1991,-0.000534188356144768,0.00700035300050014,178,93,85,1.09411764705882,269340,69.2002792358399,6.44999980926514,9.98700046539307,9.80000019073486,71113600000,0.873,0.801
BEL,1992,0.000126001169496482,0.00753338872325737,246,117,129,0.906976744186047,273463,70.7638854980469,7.0920000076294,10.0220003128052,9.10000038146973,64104900000,0.876,0.807
BEL,1993,0.00107088426664224,0.00633553268310111,250,138,112,1.23214285714286,270832,72.5240249633789,8.625,10.0679998397827,8.94999980926514,77975730000,0.876,0.807
BEL,1994,-0.000235294713265612,0.00619074824122077,248,127,121,1.0495867768595,279572,74.2602767944336,9.75,10.1009998321533,6.34999990463257,84124970000,0.876,0.807
BEL,1995,0.000463507807616959,0.00548758732704839,249,134,115,1.16521739130435,286239,75.1995162963867,9.68299961090088,10.1309995651245,5,101422290000,0.878,0.808
BEL,1996,0.000780213174008004,0.00710121225056046,250,128,122,1.04918032786885,290021,76.5231552124024,9.55000019073486,10.1429996490479,4.25,118801970000,0.878,0.81
BEL,1997,0.000978407502523444,0.0106078970826244,249,134,115,1.16521739130435,301023,77.6708831787109,9.21700000762939,10.1700000762939,4.55000019073486,136934280000,0.878,0.81
BEL,1998,0.00148921909028208,0.0125044385198926,251,124,127,0.976377952755906,306928,78.3701629638672,9.34200000762939,10.1920003890991,4.5,244037800000,0.878,0.808
BEL,1999,-0.000201589662740727,0.010997859611084,252,122,130,0.938461538461539,317802,79.2583694458008,8.42500019073486,10.21399974823,1.75,184135510000,0.881,0.814
BEL,2000,-0.000395844787863893,0.0123039697676952,251,117,134,0.873134328358209,329614,81.3844375610352,6.85799980163574,10.2390003204346,3.25,182480520000,0.885,0.819
BEL,2001,-0.000330311412875566,0.011225384279866,253,124,129,0.961240310077519,333239,83.3682632446289,6.56699991226196,10.2629995346069,3.0625,165843000000,0.885,0.819
BEL,2002,-0.00124542830902666,0.0177981434339041,255,130,125,1.04,338927,84.6625747680664,7.52500009536743,10.3100004196167,2.125,127556560000,0.885,0.819
BEL,2003,0.000402943902536933,0.014678035230488,255,134,121,1.10743801652893,342445,85.9471206665039,8.17500019073486,10.3559999465942,1.125,173552620000,0.887,0.82
BEL,2004,0.00103303511003044,0.00692281605640814,259,134,125,1.072,354674,87.5432968139648,8.38300037384033,10.3959999084473,1,273247420000,0.866,0.801
BEL,2005,0.000742568296409218,0.00574604859595449,257,132,125,1.056,362910,89.7649154663086,8.47500038146973,10.4460000991821,1.0625,288481060000,0.881,0.815
BEL,2006,0.000832384143365264,0.00847174018052503,255,131,124,1.05645161290323,372170,91.8573226928711,8.26700019836426,10.5109996795654,1.9375,396167930000,0.884,0.82
BEL,2007,-0.000240508194525574,0.0103686631080269,255,110,145,0.758620689655172,385855,93.5284194946289,7.49200010299683,10.585000038147,2.9375,385552940000,0.895,0.833
BEL,2008,-0.00301278799331783,0.0235719454594836,256,129,127,1.01574803149606,387581,97.7284317016602,6.9670000076294,10.6669998168945,2.8125,167218340000,0.907,0.844
BEL,2009,0.00107241037386478,0.0147732173407217,256,137,119,1.15126050420168,379748,97.7240905761719,7.99200010299683,10.7530002593994,0.3125,259768580000,0.907,0.843
BEL,2010,0.000120577779861388,0.0129022983402827,257,122,135,0.903703703703704,390626,100,8.38300037384033,10.8400001525879,0.25,268726290000,0.904,0.839
BEL,2011,-0.000847882344916569,0.0152059302874971,257,129,128,1.0078125,397245,103.344375610352,7.22499990463257,11.0010004043579,0.4375,229320850000,0.901,0.837
BEL,2012,0.000666783237164438,0.0108974375445337,253,115,138,0.833333333333333,400181,106.052444458008,7.64200019836426,11.076000213623,0.125,299517140000,0.901,0.837
BEL,2013,0.000667388659396843,0.00883340018606493,255,124,131,0.946564885496183,402019,107.380416870117,8.55000019073486,11.1379995346069,0.75,374325590000,0.906,0.845
BEL,2014,0.000457077629618086,0.00836938325322533,255,143,112,1.27678571428571,408365,107.911392211914,8.64999961853027,11.1809997558594,-0.125,378525790000,0.904,0.843
BEL,2015,0.00050211610629134,0.0115303202951177,255,114,141,0.808510638297872,416701,108.583526611328,8.64999961853027,11.2370004653931,-0.224999994039536,414556380000,0.903,0.84
BEL,2016,-0.000135355732788668,0.0115822826092597,257,133,124,1.07258064516129,421980,110.509803771973,7.8420000076294,11.3109998703003,-0.400000005960465,378144283250.56,0.903,0.838
BEL,2017,0.000386023627594313,0.00608659285270362,254,118,136,0.867647058823529,428814,112.965957641602,7.10799980163574,11.3520002365112,-0.400000005960465,437793522325.457,0.902,0.837
BEL,2018,-0.000800219402764202,0.00844024420639974,255,143,112,1.27678571428571,436502,115.57413482666,5.97499990463257,11.3990001678467,-0.400000005960465,321093542983.702,0.902,0.837
BEL,2019,0.000778421266616256,0.00840756633396645,255,111,144,0.770833333333333,446284,117.018295288086,5.375,11.456000328064,-0.449999988079071,,0.902,0.84
BEL,2020,-0.000345167567567461,0.0214991456007111,256,121,135,0.896296296296296,422610,117.510177612305,5.56699991226196,11.5220003128052,-0.5,,0.897,0.828
BEL,2021,0.000674981089331493,0.00795184186641399,258,134,124,1.08064516129032,451888,121.282371520996,6.26700019836426,11.5550003051758,-0.5,,0.898,0.829
BEL,2022,-0.000592699295193026,0.0117862699575063,257,116,141,0.822695035460993,465513,133.805297851563,5.55800008773804,11.6180000305176,0.4375,,0.898,0.837
BEL,2023,0.00000698689501013295,0.0086963939518533,255,118,137,0.861313868613139,471867,136.872787475586,5.53299999237061,11.7430000305176,3.625,,0.898,0.816
BEL,2024,0.000546489461700939,0.00733637084355426,256,134,122,1.09836065573771,477256,142.784072875977,5.69999980926514,11.7980003356934,3.8125,,0.886,0.805
BHR,2003,0.000998099199399647,0.00421829639693791,251,133,118,1.1271186440678,6733,83.3680267333985,,0.764999985694885,,9626790000,0.211,0.087
BHR,2004,0.00112197808377277,0.00424786037997184,252,122,130,0.938461538461539,7203,85.2429962158203,,0.824000000953674,,13540850000,0.211,0.082
BHR,2005,0.000847249536185098,0.00769887819239572,252,129,123,1.04878048780488,7691,87.4736785888672,,0.888999998569489,,17364820000,0.219,0.086
BHR,2006,0.0000393230254504136,0.00641768940665447,251,137,114,1.20175438596491,8188,89.2594146728516,,0.959999978542328,,21122390000,0.221,0.091
BHR,2007,0.000864935864851333,0.0058256463462115,251,128,123,1.04065040650407,8867,92.1610870361328,5.59999990463257,1.03900003433228,4,27088350000,0.222,0.087
BHR,2008,-0.00167379547330039,0.00914605607022951,253,142,111,1.27927927927928,9421,95.4184799194336,3.70000004768372,1.10699999332428,0.75,19947350000,0.222,0.087
BHR,2009,-0.000844503854681614,0.00765949341886873,252,138,114,1.21052631578947,9660,98.0762634277344,4,1.17799997329712,0.5,16262630000,0.221,0.087
BHR,2010,-0.0000713357114076172,0.00568524796174676,252,136,116,1.17241379310345,10079,100,3.59999990463257,1.23500001430511,0.5,20059730000,0.216,0.083
BHR,2011,-0.00089283252832866,0.00525461832780493,252,134,118,1.13559322033898,10273,99.6645050048828,4,1.19500005245209,0.5,16589950000,0.17,0.045
BHR,2012,-0.00028284973834068,0.003923284074012,250,132,118,1.11864406779661,10664,102.411514282227,3.70000004768372,1.20899999141693,0.5,,0.159,0.043
BHR,2013,0.000678135607102255,0.00446300206570636,234,118,116,1.01724137931034,11229,105.792640686035,4.30000019073486,1.25300002098084,0.5,,0.158,0.043
BHR,2014,0.00057550439885512,0.00532819776073058,186,102,84,1.21428571428571,11712,108.591995239258,3.79999995231628,1.31500005722046,0.5,22067530000,0.156,0.044
BHR,2015,-0.000672354827504677,0.359804716829104,199,109,90,1.21111111111111,12006,110.599006652832,3.5,1.37000000476837,0.75,19251070000,0.134,0.043
BHR,2016,0.0000190983276182341,0.343595657435682,196,110,86,1.27906976744186,12464,113.683898925781,4.30000019073486,1.42400002479553,1,19394198865.4608,0.13,0.044
BHR,2017,0.000351152439064259,0.00524445212135402,193,91,102,0.892156862745098,13082,115.259048461914,4.09999990463257,1.50100004673004,,21706180000,0.122,0.042
BHR,2018,0.000125695360698456,0.00491199771045831,188,100,88,1.13636363636364,13350,117.669380187988,4.30000019073486,1.50300002098084,,21862750000,0.118,0.043
BHR,2019,0.000972373066016562,0.0052805859137727,191,101,90,1.12222222222222,13624,118.85432434082,4.69999980926514,1.48399996757507,,26882280000,0.117,0.05
BHR,2020,-0.000400605822845394,0.0104269732297713,194,106,88,1.20454545454545,12819,116.090660095215,5.90000009536743,1.47200000286102,,24608090000,0.117,0.051
BRA,1993,0.0159624874482661,0.0324614074891422,171,95,76,1.25,641888,1.01438069343567,6.03000020980835,153.985992431641,5571.91015625,,0.842,0.705
BRA,1994,0.0100023215531046,0.0391479673215774,245,121,124,0.975806451612903,676129,22.0711708068848,6.46999979019165,156.430999755859,49.8600006103516,,0.847,0.705
BRA,1995,-0.0000515834764981391,0.0358913995911658,246,118,128,0.921875,705992,36.6399154663086,7.09000015258789,158.875,40.25,,0.848,0.712
BRA,1996,0.00198875610539372,0.0146045088742788,248,114,134,0.850746268656716,721586,42.4134292602539,8.02999973297119,163.537994384766,23,,0.85,0.711
BRA,1997,0.00148795023184861,0.0296400103754659,249,122,127,0.960629921259842,746082,45.3508796691895,9,166.10400390625,38.7400016784668,,0.85,0.711
BRA,1998,-0.00164990550968619,0.0362494953598551,247,134,113,1.1858407079646,748605,46.8003997802734,10.1499996185303,168.692993164063,29,,0.851,0.712
BRA,1999,0.00375627487517145,0.0293401626149689,246,124,122,1.01639344262295,752108,49.0741920471191,11.1300001144409,171.255996704102,19,,0.854,0.714
BRA,2000,-0.000457423487387825,0.0207448242310159,248,112,136,0.823529411764706,785111,52.5309448242188,10.5299997329712,174.695999145508,15.75,226152310000,0.857,0.717
BRA,2001,-0.000476402681755686,0.0209814314093693,245,126,119,1.05882352941176,796023,56.1243095397949,10.6499996185303,177.003997802734,19,186237610000,0.857,0.717
BRA,2002,-0.000748931670141888,0.0207362069761929,249,114,135,0.844444444444445,820328,60.8667984008789,10.6400003433228,179.227996826172,25,126761530000,0.858,0.72
BRA,2003,0.00271898298830839,0.0152565339548057,250,131,119,1.10084033613445,829688,69.8230209350586,11.1700000762939,181.378005981445,16.5,234560040000,0.856,0.724
BRA,2004,0.000658209358492307,0.0179681752600961,249,111,138,0.804347826086957,877477,74.4299392700195,10.0699996948242,183.470001220703,17.75,330346580000,0.856,0.724
BRA,2005,0.000982427370805102,0.015708573679431,249,120,129,0.930232558139535,905575,79.5434112548828,10.5500001907349,185.518005371094,18,474646880000,0.873,0.78
BRA,2006,0.00115720978077627,0.0152209075593416,246,101,145,0.696551724137931,941453,82.8712844848633,9.6899995803833,187.535003662109,13.25,710247450000,0.874,0.778
BRA,2007,0.00147834896445,0.0173206025228384,245,119,126,0.944444444444444,998598,85.888916015625,9.27999973297119,189.458999633789,11.25,1369711270000,0.869,0.773
BRA,2008,-0.0021342444451299,0.0329477022168314,249,124,125,0.992,1049470,90.7659530639648,8.27000045776367,191.335006713867,13.75,591965550000,0.869,0.773
BRA,2009,0.00244896021994497,0.0197654014008432,246,122,124,0.983870967741936,1048149,95.2026901245117,9.42000007629395,193.17399597168,8.75,1337247680000,0.869,0.773
BRA,2010,0.0000421030823834474,0.0128521169803755,247,115,132,0.871212121212121,1127057,100,8.03400039672852,194.748992919922,10.75,1545565660000,0.872,0.778
BRA,2011,-0.000802373153438672,0.0156320304785114,249,124,125,0.992,1171850,106.636367797852,7.57999992370606,196.158996582031,11,1228936230000,0.876,0.786
BRA,2012,0.000292461191441067,0.0137553692451543,244,121,123,0.983739837398374,1194363,112.398597717285,6.90000009536743,197.671005249023,7.25,1227447020000,0.872,0.782
BRA,2013,-0.000678907050030338,0.0128945609706429,248,122,126,0.968253968253968,1230252,119.372055053711,7.22499990463257,199.227005004883,10,1020455330000,0.876,0.786
BRA,2014,-0.000119172278766631,0.0158713603260396,248,126,122,1.0327868852459,1236452,126.92733001709,6.90000009536743,200.811004638672,11.75,843894200000,0.877,0.784
BRA,2015,-0.000580716635782563,0.0146550594248114,246,120,126,0.952380952380952,1192610,138.389053344727,8.625,202.404006958008,14.25,490534110000,0.863,0.772
BRA,2016,0.00132053836756352,0.0167468124450928,249,128,121,1.05785123966942,1153541,150.483642578125,11.6499996185303,203.871994018555,13.75,758558918034.702,0.782,0.662
BRA,2017,0.000963109785791258,0.0120989685359246,247,119,128,0.9296875,1168801,155.669769287109,12.8500003814697,205.212005615234,7,954715100000,0.778,0.647
BRA,2018,0.000571604181949471,0.0139769919160844,245,103,142,0.725352112676056,1189649,161.374572753906,12.375,206.529006958008,6.5,916824390000,0.753,0.617
BRA,2019,0.00111785443424971,0.011352685730949,248,108,140,0.771428571428571,1204172,167.398742675781,11.9750003814697,207.899993896484,4.5,1187361690000,0.698,0.543
BRA,2020,0.00011456380284429,0.0286332819767623,248,128,120,1.06666666666667,1164715,172.77490234375,13.7749996185303,209.164993286133,2,988374320000,0.699,0.54
BRA,2021,-0.000523999788247229,0.0132329536311297,247,131,116,1.12931034482759,1220185,187.117935180664,13.1999998092651,210.10400390625,9.25,815876700000,0.688,0.532
BRA,2022,0.000193993883003103,0.0132859310533433,250,125,125,1,1256994,204.482360839844,9.25,210.863006591797,13.75,794417900000,0.699,0.545
BRA,2023,0.000800231050593072,0.0108686030222949,248,123,125,0.984,1293553,213.87532043457,7.97499990463257,211.695007324219,11.75,,0.789,0.698
BRA,2024,-0.000435745598431406,0.00811743418883535,251,129,122,1.05737704918033,1332934,223.012954711914,7.16300010681152,212.542007446289,12.25,,0.801,0.712
CAN,1990,-0.000823301008596728,0.00591768441747139,251,136,115,1.18260869565217,1159666,67.2791442871094,8.14999961853027,27.6319999694824,11.7200002670288,458678620000,0.837,0.756
CAN,1991,0.000309909093900556,0.00520895456532394,252,140,112,1.25,1135417,71.0647583007813,10.3170003890991,27.9869995117188,7.67000007629395,508633200000,0.837,0.756
CAN,1992,-0.000186639621161979,0.00487927644337109,253,130,123,1.05691056910569,1145527,72.1234359741211,11.2170000076294,28.3239994049072,7.3600001335144,457949900000,0.832,0.755
CAN,1993,0.00100991939954247,0.00500742604959085,252,143,109,1.31192660550459,1175972,73.468879699707,11.375,28.6509990692139,4.1100001335144,595516360000,0.832,0.755
CAN,1994,-0.000100645373974742,0.00664592372476399,251,131,120,1.09166666666667,1228821,73.5899429321289,10.3920001983643,28.9599990844727,5.69000005722046,575716370000,0.841,0.762
CAN,1995,0.000446666611516271,0.00529690757137762,251,125,126,0.992063492063492,1261782,75.1715087890625,9.46700000762939,29.2630004882813,5.78000020980835,671742800000,0.841,0.762
CAN,1996,0.000905483995856257,0.00532856163408628,253,126,127,0.992125984251969,1283093,76.3521041870117,9.60799980163574,29.5699996948242,3,879797610000,0.847,0.768
CAN,1997,0.000486110209386937,0.00834539512779339,252,119,133,0.894736842105263,1338011,77.590217590332,9.09200000762939,29.8680000305176,4.25,1010507310000,0.844,0.767
CAN,1998,-0.000128521351923179,0.0124136965989229,252,121,131,0.923664122137404,1390098,78.3629684448242,8.29199981689453,30.1240005493164,5,1081927730000,0.842,0.765
CAN,1999,0.00103270879713731,0.00927144334249273,252,133,119,1.11764705882353,1461563,79.7221527099609,7.56699991226196,30.367000579834,4.75,1448278090000,0.842,0.765
CAN,2000,0.00023887439394334,0.0167703215297842,251,111,140,0.792857142857143,1536666,81.8901443481445,6.83300018310547,30.6469993591309,5.75,770841540000,0.843,0.766
CAN,2001,-0.000598079593210654,0.0122800160670895,251,118,133,0.887218045112782,1565480,83.9576797485352,7.22499990463257,30.9710006713867,2.25,615265930000,0.838,0.76
CAN,2002,-0.000597017769161811,0.0104009219350199,252,130,122,1.0655737704918,1612433,85.8543548583984,7.68300008773804,31.3080005645752,2.75,888677700000,0.831,0.753
CAN,2003,0.000862760042545563,0.00615068387816438,252,129,123,1.04878048780488,1641560,88.222412109375,7.5920000076294,31.6019992828369,2.75,910230610000,0.831,0.753
CAN,2004,0.000464770800772194,0.00706725911212919,253,108,145,0.744827586206897,1692323,89.8606414794922,7.15000009536743,31.8990001678467,2.5,1177517940000,0.83,0.758
CAN,2005,0.000789169798002405,0.00673294083201155,251,132,119,1.10924369747899,1746654,91.8500518798828,6.75,32.2029991149902,3.25,1482184560000,0.829,0.756
CAN,2006,0.000539959844499504,0.00823691855416387,251,110,141,0.780141843971631,1792730,93.6891937255859,6.44999980926514,32.5289993286133,4.25,1700708090000,0.834,0.765
CAN,2007,0.000274547421479574,0.00888388984108683,252,129,123,1.04878048780488,1829479,95.6923370361328,6.15799999237061,32.8489990234375,4.25,2186550150000,0.834,0.766
CAN,2008,-0.00171113986134118,0.0248063593979661,252,126,126,1,1847690,97.9607925415039,6.30800008773804,33.1990013122559,1.5,1033651810000,0.832,0.762
CAN,2009,0.00106639139316689,0.0164682751971531,251,119,132,0.901515151515152,1793828,98.2535781860352,8.45800018310547,33.5820007324219,0.25,1677431720000,0.833,0.764
CAN,2010,0.000537658084369543,0.00814322723948922,251,116,135,0.859259259259259,1849272,100,8.14200019836426,33.9589996337891,1,2171194840000,0.833,0.763
CAN,2011,-0.000469261934478888,0.0115957042198647,250,126,124,1.01612903225806,1907287,102.911552429199,7.61700010299683,34.298999786377,1,1912871970000,0.818,0.746
CAN,2012,0.000156320756237564,0.00750281549271262,251,130,121,1.07438016528926,1940773,104.471649169922,7.40799999237061,34.6640014648438,1,2059973580000,0.814,0.742
CAN,2013,0.000363594807688688,0.00625844478500667,251,129,122,1.05737704918033,1985911,105.452186584473,7.17500019073486,35.0320014953613,1,2113821770000,0.817,0.746
CAN,2014,0.000285185399626279,0.00641474807921167,251,135,116,1.16379310344828,2042976,107.462196350098,7.03299999237061,35.3889999389648,1,2095420680000,0.812,0.743
CAN,2015,-0.000468207100514732,0.00900654482028112,251,116,135,0.859259259259259,2056255,108.671981811523,6.94999980926514,35.6759986877441,0.5,1593399300000,0.814,0.745
CAN,2016,0.000642724000827228,0.00788927369894429,251,130,121,1.07438016528926,2077610,110.224349975586,7.03299999237061,36.0530014038086,0.5,1993522735729.7,0.837,0.765
CAN,2017,0.000234123088367589,0.00460302079038914,250,119,131,0.908396946564885,2140641,111.984512329102,6.40799999237061,36.4939994812012,1,2367059920000,0.84,0.769
CAN,2018,-0.000492880902611119,0.00662118947474585,251,139,112,1.24107142857143,2199358,114.524276733398,5.84999990463257,37.0089988708496,1.75,1937902710000,0.84,0.765
CAN,2019,0.000697514579405776,0.00462021032877259,251,126,125,1.008,2241331,116.756675720215,5.69999980926514,37.5550003051758,1.75,2409098540000,0.851,0.768
CAN,2020,0.0000851273301370332,0.0210418114376389,252,130,122,1.0655737704918,2128408,117.593818664551,9.72500038146973,37.9980010986328,0.25,2641454670000,0.849,0.75
CAN,2021,0.000783618260512318,0.00661326966734969,251,137,114,1.20175438596491,2240936,121.586372375488,7.48299980163574,38.2229995727539,0.25,3264137360000,0.846,0.756
CAN,2022,-0.000362326718599006,0.0103358213041875,250,124,126,0.984126984126984,2326537,129.858245849609,5.26700019836426,38.867000579834,4.25,2744719700000,0.847,0.749
CAN,2023,0.000312180426666331,0.00718789434445597,250,113,137,0.824817518248175,2355593,134.894866943359,5.40799999237061,39.9659996032715,5,,0.848,0.746
CAN,2024,0.000656319989367095,0.00642071645112074,252,121,131,0.923664122137404,2387260,138.185913085938,6.17700004577637,41.140998840332,3.25,,0.842,0.744
CHE,1991,0.000754224605041133,0.0111546202145404,250,124,126,0.984126984126984,448934,80.1407241821289,1.08299994468689,6.75699996948242,7,189677500000,0.886,0.831
CHE,1992,0.000929526578259766,0.0081131427258121,250,123,127,0.968503937007874,448283,83.3762969970703,2.54900002479553,6.84299993515015,6,194138100000,0.883,0.827
CHE,1993,0.00133509065683851,0.00737579151632615,254,134,120,1.11666666666667,447636,86.1208419799805,4.50400018692017,6.90799999237061,4,270879230000,0.883,0.832
CHE,1994,-0.000465812943809738,0.0101784310439886,253,121,132,0.916666666666667,453460,86.8539657592774,4.72300004959106,6.9689998626709,3.5,284976880000,0.883,0.832
CHE,1995,0.000906791016389128,0.00678467425949008,250,136,114,1.19298245614035,456095,88.4156646728516,4.23299980163574,7.01900005340576,1.5,398102020000,0.884,0.833
CHE,1996,0.000708387657746956,0.00798172543124205,252,127,125,1.016,458166,89.1320571899414,4.6560001373291,7.06199979782105,1,400284680000,0.889,0.838
CHE,1997,0.00184589427449609,0.0123242789957494,251,122,129,0.945736434108527,468437,89.5935821533203,5.19899988174439,7.08099985122681,1,575339370000,0.889,0.838
CHE,1998,0.000532069223941729,0.017407831465128,251,130,121,1.07438016528926,482179,89.6103057861328,3.85599994659424,7.09600019454956,1,689199130000,0.889,0.838
CHE,1999,0.00021975700185541,0.011123320774766,253,131,122,1.07377049180328,489981,90.3345718383789,2.72300004959106,7.12400007247925,0.5,678232020000,0.889,0.838
CHE,2000,0.000286926722742313,0.00939647978560013,251,118,133,0.887218045112782,510092,91.7447357177734,1.82400000095367,7.16400003433228,3.5,792315950000,0.889,0.838
CHE,2001,-0.000952407824486021,0.0142325074375143,249,123,126,0.976190476190476,518346,92.6530151367188,1.70299994945526,7.19799995422363,1.75,527355900000,0.889,0.838
CHE,2002,-0.00128990415905415,0.0182198522814927,253,119,134,0.888059701492537,518103,93.2473907470703,2.5460000038147,7.25600004196167,0.75,612667140000,0.889,0.839
CHE,2003,0.000679191255391686,0.0142037352930293,250,124,126,0.984126984126984,517566,93.8407745361328,3.69099998474121,7.31400012969971,0.375,727102780000,0.889,0.843
CHE,2004,0.000144665761811387,0.00798779490784494,254,114,140,0.814285714285714,530759,94.5916137695312,3.87899994850159,7.36399984359741,0.75,829098070000,0.888,0.843
CHE,2005,0.00112452961495837,0.00590914745978546,255,124,131,0.946564885496183,545921,95.7016296386719,3.76300001144409,7.41499996185303,1,938697660000,0.888,0.843
CHE,2006,0.000586047233606809,0.00807568998900636,251,129,122,1.05737704918033,568597,96.7191467285156,3.33200001716614,7.45900011062622,2,1212534300000,0.888,0.843
CHE,2007,-0.000140098202970126,0.00979623758082086,249,116,133,0.87218045112782,590918,97.4296417236328,2.76600003242493,7.50899982452393,2.75,1274656700000,0.89,0.845
CHE,2008,-0.00168867335919692,0.0220727130549686,253,112,141,0.794326241134752,606788,99.7953186035156,2.57699990272522,7.59299993515015,0.5,880334430000,0.897,0.852
CHE,2009,0.000663374867376102,0.0126133597838406,253,121,132,0.916666666666667,592818,99.3170623779297,3.70099997520447,7.7020001411438,0.375,1064686540000,0.897,0.852
CHE,2010,-0.0000666417353524324,0.00928055209264398,254,113,141,0.801418439716312,611821,100,3.51600003242493,7.78599977493286,0.375,1229356540000,0.897,0.851
CHE,2011,-0.000318264573880158,0.0129835684445807,254,130,124,1.04838709677419,623405,100.228294372559,2.84299993515015,7.86999988555908,0.125,1089519370000,0.898,0.853
CHE,2012,0.000556571688352419,0.00713764735249433,250,128,122,1.04918032786885,630982,99.5335540771485,2.90499997138977,7.95499992370606,0.125,1233438940000,0.905,0.861
CHE,2013,0.000740081885485993,0.00880287117644206,249,114,135,0.844444444444445,642683,99.3190307617188,3.15799999237061,8.03899955749512,0.125,1540699830000,0.905,0.861
CHE,2014,0.000364970053522254,0.00717920693027499,249,128,121,1.05785123966942,657411,99.3062362670899,3.04399991035461,8.14000034332275,-0.25,1495314200000,0.905,0.861
CHE,2015,-0.0000739833776722946,0.0131686591495652,251,102,149,0.684563758389262,667743,98.1725997924805,3.17799997329712,8.23799991607666,-0.75,1519323460000,0.904,0.86
CHE,2016,-0.000276578218291057,0.010350662476545,254,133,121,1.09917355371901,681678,97.7474899291992,3.32299995422363,8.32699966430664,-0.75,1403355611192.93,0.903,0.858
CHE,2017,0.000526791664804842,0.00570003210543715,251,127,124,1.0241935483871,691458,98.27001953125,3.08800005912781,8.42000007629395,-0.75,1686497070000,0.907,0.867
CHE,2018,-0.000429981555656924,0.00909845464977356,249,126,123,1.02439024390244,711262,99.1891326904297,2.54699993133545,8.48400020599365,-0.75,1441160480000,0.907,0.867
CHE,2019,0.000926655303419635,0.00666299844530743,249,118,131,0.900763358778626,719519,99.5483169555664,2.30599999427795,8.54500007629395,-0.75,1834453260000,0.906,0.866
CHE,2020,0.0000322254920162772,0.0152241770713099,252,129,123,1.04878048780488,703043,98.8270034790039,3.17000007629395,8.60599994659424,-0.75,2001602870000,0.902,0.856
CHE,2021,0.000760358091957397,0.00683417051723237,243,112,131,0.854961832061069,742194,99.4016876220703,2.99300003051758,8.67000007629395,-0.75,2327707010000,0.896,0.851
CHE,2022,-0.000717917503968519,0.0104974196352813,254,128,126,1.01587301587302,765341,102.219047546387,2.16599988937378,8.73900032043457,1,1830524610000,0.896,0.851
CHE,2023,0.00014882932520062,0.00693212013673832,251,112,139,0.805755395683453,771044,104.40071105957,2.03500008583069,8.8149995803833,1.75,,0.887,0.841
CHE,2024,0.000163609963281127,0.00734255656183298,249,121,128,0.9453125,781382,105.709503173828,2.35599994659424,8.88099956512451,0.5,,0.894,0.847
CHL,2002,-0.00068699792651433,0.00964643198542329,248,108,140,0.771428571428571,101788232,77.3073501586914,9.80000019073486,15.6920003890991,3,49827000000,0.879,0.815
CHL,2003,0.00158112046374048,0.00908157944747007,250,135,115,1.17391304347826,106595944,79.4795074462891,9.53299999237061,15.8570003509521,2.25,86525910000,0.879,0.815
CHL,2004,0.000766647600235094,0.00760030845488866,252,129,123,1.04878048780488,113710432,80.3157424926758,10.0170001983643,16.0219993591309,2.25,116924270000,0.879,0.815
CHL,2005,0.000344234772740865,0.0073636859923865,252,110,142,0.774647887323944,120347760,82.7679214477539,9.30000019073486,16.1830005645752,4.5,136493350000,0.877,0.822
CHL,2006,0.00126712859023513,0.00768802294653262,249,116,133,0.87218045112782,127628784,85.5836334228516,7.94999980926514,16.3479995727539,5.25,174418780000,0.893,0.839
CHL,2007,0.000508146111370215,0.0122828193274047,246,127,119,1.0672268907563,134224928,89.361457824707,7.00799989700317,16.5179996490479,6,212910230000,0.893,0.842
CHL,2008,-0.00100058526244065,0.0184080631568376,250,128,122,1.04918032786885,139311248,97.1560363769531,7.75,16.6979999542236,8.25,131807960000,0.893,0.841
CHL,2009,0.00164065690927508,0.0102500068848654,250,112,138,0.811594202898551,137753696,98.6126937866211,11.0530004501343,16.8810005187988,0.5,230732390000,0.887,0.835
